uid,namedLocation,domainID,siteID,plotID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,subtypeSpecification,transectMeter,directionFromTransect,ninetyDegreeDistance,sampleLatitude,sampleLongitude,sampleGeodeticDatum,sampleCoordinateUncertainty,sampleElevation,sampleElevationUncertainty,date,editedDate,individualID,taxonID,scientificName,identificationQualifier,taxonRank,growthForm,vstTag,samplingProtocolVersion,measuredBy,identifiedBy,recordedBy,remarks,dataQF,publicationDate,release
76b0b53f-909c-487c-bcc0-108998b7fd5f,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,139,Right,2.9,,,WGS84,,,,2016-03-18,2016-03-18,NEON.PLA.D02.SERC.06158,LIST2,Liquidambar styraciflua L.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,hkatz@field-ops.org,"",,20200511T141352Z,undetermined
0c6c4d8b-2171-48e9-b369-2efe8fc986e0,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,14,Right,3.6,,,WGS84,,,,2016-03-18,2016-05-10,NEON.PLA.D02.SERC.06153,LIST2,Liquidambar styraciflua L.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,hkatz@field-ops.org,"",,20200511T141352Z,undetermined
d6a3e305-dfd6-4bd1-970d-52d51a16821b,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,6,Right,4.4,,,WGS84,,,,2016-03-18,2016-05-10,NEON.PLA.D02.SERC.06154,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,hkatz@field-ops.org,small. dbh is approx 3.5cm,,20200511T141352Z,undetermined
1dcb6d0b-c8a4-41de-862d-bbd1acf8068a,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,130,Left,3.2,,,WGS84,,,,2016-03-18,2016-05-10,NEON.PLA.D02.SERC.06157,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,hkatz@field-ops.org,"",,20200511T141352Z,undetermined
1e71c1e9-965c-49a0-81cf-901099436a4b,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,146,Left,3.6,,,WGS84,,,,2016-03-18,2016-03-18,NEON.PLA.D02.SERC.06159,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,hkatz@field-ops.org,"",,20200511T141352Z,undetermined
0613b87e-6363-4e38-bf35-90258e3ddd89,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,65,Left,2.2,,,WGS84,,,,2016-03-21,2016-04-20,NEON.PLA.D02.SERC.06150,LIST2,Liquidambar styraciflua L.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,hkatz@field-ops.org,"",,20200511T141352Z,undetermined
74c722f5-ab7d-4d7a-b5ba-c2eeb5640b87,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,6,Right,4.4,,,WGS84,,,,2016-03-21,2016-04-20,NEON.PLA.D02.SERC.06154,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,hkatz@field-ops.org,small. dbh is approx 3.5cm,,20200511T141352Z,undetermined
14db4608-0189-4173-8e8d-a4a112b71611,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,116,Left,5,,,WGS84,,,,2016-03-21,2016-04-20,NEON.PLA.D02.SERC.06156,LIST2,Liquidambar styraciflua L.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,hkatz@field-ops.org,"",,20200511T141352Z,undetermined
d1eb25dd-f147-4a59-a5de-2abcaa43d06c,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,130,Left,3.2,,,WGS84,,,,2016-03-23,2016-04-20,NEON.PLA.D02.SERC.06157,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,hkatz@field-ops.org,"",,20200511T141352Z,undetermined
4153c850-fac5-4ec7-9a2f-e114d6119721,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,42,Right,3.9,,,WGS84,,,,2016-03-30,2016-04-20,NEON.PLA.D02.SERC.06152,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,hkatz@field-ops.org,"",,20200511T141352Z,undetermined
bbc86953-ec34-4e49-9301-3201e60b5d13,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,218,Right,5,,,WGS84,,,,2016-03-31,2018-02-12,NEON.PLA.D02.SERC.06574,LIBE3,Lindera benzoin (L.) Blume,,species,Deciduous broadleaf,,NEON.DOC.014040vD,mstrickland@field-ops.org,gchapman@neoninc.org,"",no entry,,20200511T141352Z,undetermined
a074ae3d-2420-4524-830d-60af4d261c87,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,218,Right,5,,,WGS84,,,,2016-03-31,2018-07-17,NEON.PLA.D02.SERC.06574,LIBE3,Lindera benzoin (L.) Blume,,species,Deciduous broadleaf,,NEON.DOC.014040vJ,alandes@field-ops.org,gchapman@neoninc.org,"",Permanently dropped 7-17-18,,20200511T141352Z,undetermined
7f7ddf1e-a18e-4ede-b958-d9a9b61778ef,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,87.1,Left,4,,,WGS84,,,,2016-03-31,2018-09-04,NEON.PLA.D02.SERC.06592,FAGR,Fagus grandifolia Ehrh.,,species,Deciduous broadleaf,,NEON.DOC.014040vJ,cthiel@battelleecology.org,llemmon@field-ops.org,"",no entry,,20200511T141352Z,undetermined
2d906a0b-698a-4066-bcbd-1853864b19c7,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,163,Right,3,,,WGS84,,,,2016-03-31,2018-02-12,NEON.PLA.D02.SERC.06586,FAGR,Fagus grandifolia Ehrh.,,species,Deciduous broadleaf,,NEON.DOC.014040vD,mstrickland@field-ops.org,gchapman@neoninc.org,"",no entry,,20200511T141352Z,undetermined
6fdef74b-06b0-478a-a9d8-aabc60e8da0a,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,244,Left,7,,,WGS84,,,,2016-03-31,2018-02-12,NEON.PLA.D02.SERC.06571,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,NEON.DOC.014040vD,mstrickland@field-ops.org,gchapman@neoninc.org,"",no entry,,20200511T141352Z,undetermined
fcde946c-67b0-4ad0-b3f0-4efe645a2ded,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,538,Left,2,,,WGS84,,,,2016-03-31,2017-11-23,NEON.PLA.D02.SERC.06542,LIBE3,Lindera benzoin (L.) Blume,,species,Deciduous broadleaf,,NEON.DOC.014040vD,alandes@field-ops.org,no entry,"",no entry,,20200511T141352Z,undetermined
2e424d4f-6e0f-45c2-8d82-7870b070a914,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,114,Right,2.6,,,WGS84,,,,2016-03-31,2016-05-10,NEON.PLA.D02.SERC.06590,FAGR,Fagus grandifolia Ehrh.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,alandes@field-ops.org,"",,20200511T141352Z,undetermined
7998e68f-4a64-4395-af46-46036c8e4f47,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,8,Left,6.4,,,WGS84,,,,2016-03-31,2016-05-10,NEON.PLA.D02.SERC.06521,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,alandes@field-ops.org,"",,20200511T141352Z,undetermined
662bd186-b365-4199-a296-db3db4c5bd82,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,18,Left,8.5,,,WGS84,,,,2016-03-31,2016-05-10,NEON.PLA.D02.SERC.06600,FAGR,Fagus grandifolia Ehrh.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,alandes@field-ops.org,"",,20200511T141352Z,undetermined
27c99ef5-16d2-4b8a-a201-979584e5db78,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,597,Left,8.4,,,WGS84,,,,2016-03-31,2016-05-10,NEON.PLA.D02.SERC.06532,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,alandes@field-ops.org,"",,20200511T141352Z,undetermined
5d91ded7-124b-42f9-bf8a-2d5d0d571972,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,651,Right,1.1,,,WGS84,,,,2016-03-31,2016-05-10,NEON.PLA.D02.SERC.06527,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,alandes@field-ops.org,"",,20200511T141352Z,undetermined
3f872e46-165c-469f-a092-d64fd6ef0546,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,217,Right,5.5,,,WGS84,,,,2016-03-31,2016-05-10,NEON.PLA.D02.SERC.06575,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,alandes@field-ops.org,"",,20200511T141352Z,undetermined
31ec2e26-ac7a-4eab-9dc0-bca7c099c936,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,188,Left,2,,,WGS84,,,,2016-03-31,2016-05-10,NEON.PLA.D02.SERC.06581,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,alandes@field-ops.org,"",,20200511T141352Z,undetermined
3821e053-f4bc-4566-b737-952d66468275,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,783,Right,6.5,,,WGS84,,,,2016-03-31,2016-05-10,NEON.PLA.D02.SERC.06520,FAGR,Fagus grandifolia Ehrh.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,alandes@field-ops.org,"",,20200511T141352Z,undetermined
d6d267a3-fa71-455f-9009-2e96533125ff,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,729,Left,4.6,,,WGS84,,,,2016-03-31,2016-05-10,NEON.PLA.D02.SERC.06523,FAGR,Fagus grandifolia Ehrh.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,alandes@field-ops.org,"",,20200511T141352Z,undetermined
bb693e1c-42a1-4d06-80e5-3210514b1332,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,696,Left,7.1,,,WGS84,,,,2016-03-31,2016-05-10,NEON.PLA.D02.SERC.06524,FAGR,Fagus grandifolia Ehrh.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,alandes@field-ops.org,"",,20200511T141352Z,undetermined
c0bece98-a610-4fbf-a751-b2fb3fa47782,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,697,Right,2.4,,,WGS84,,,,2016-03-31,2016-05-10,NEON.PLA.D02.SERC.06525,FAGR,Fagus grandifolia Ehrh.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,alandes@field-ops.org,"",,20200511T141352Z,undetermined
64477def-3094-4d60-8f61-e7403482b414,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,209,Left,1.3,,,WGS84,,,,2016-03-31,2016-05-10,NEON.PLA.D02.SERC.06576,FAGR,Fagus grandifolia Ehrh.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,alandes@field-ops.org,"",,20200511T141352Z,undetermined
0721b787-c0a4-4769-bffe-390487f8efb1,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,163,Right,2.6,,,WGS84,,,,2016-03-31,2016-05-10,NEON.PLA.D02.SERC.06586,FAGR,Fagus grandifolia Ehrh.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,alandes@field-ops.org,"",,20200511T141352Z,undetermined
441d8b0b-a84c-41bf-bad3-a266b7397136,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,66,Left,5.2,,,WGS84,,,,2016-03-31,2016-05-10,NEON.PLA.D02.SERC.06594,FAGR,Fagus grandifolia Ehrh.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,alandes@field-ops.org,"",,20200511T141352Z,undetermined
38a7d5ca-66c4-4975-aea0-8dc5d1323d02,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,684,Right,4.6,,,WGS84,,,,2016-03-31,2016-05-10,NEON.PLA.D02.SERC.06526,FAGR,Fagus grandifolia Ehrh.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,alandes@field-ops.org,"",,20200511T141352Z,undetermined
5ecf9dfd-853e-4d7c-94c7-d186d66f75e4,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,538,Left,2.1,,,WGS84,,,,2016-03-31,2016-05-10,NEON.PLA.D02.SERC.06542,LIBE3,Lindera benzoin (L.) Blume,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,alandes@field-ops.org,"",,20200511T141352Z,undetermined
756ba952-7994-467b-966b-a9786ce3908a,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,627,Left,4.5,,,WGS84,,,,2016-03-31,2016-05-10,NEON.PLA.D02.SERC.06529,LIBE3,Lindera benzoin (L.) Blume,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,alandes@field-ops.org,"",,20200511T141352Z,undetermined
ab3c8a41-873b-441e-890d-671e20cd7017,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,244,Left,7,,,WGS84,,,,2016-03-31,2016-05-10,NEON.PLA.D02.SERC.06571,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,alandes@field-ops.org,"",,20200511T141352Z,undetermined
78744ef4-8440-43da-8692-4329fc94a2cf,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,208,Right,1.1,,,WGS84,,,,2016-03-31,2016-05-10,NEON.PLA.D02.SERC.06577,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,alandes@field-ops.org,"",,20200511T141352Z,undetermined
8fd973e8-cc91-4083-a16d-660f652fde14,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,31,Left,2.8,,,WGS84,,,,2016-03-31,2016-05-10,NEON.PLA.D02.SERC.06598,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,alandes@field-ops.org,"",,20200511T141352Z,undetermined
057e6aa5-d2b4-4bdf-9597-2d976c64b5f8,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,167,Right,2.1,,,WGS84,,,,2016-03-31,2016-05-10,NEON.PLA.D02.SERC.06585,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,alandes@field-ops.org,"",,20200511T141352Z,undetermined
398c0349-1fb8-4298-8aae-5d31cb61251d,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,198,Right,1.3,,,WGS84,,,,2016-03-31,2016-05-10,NEON.PLA.D02.SERC.06578,LIBE3,Lindera benzoin (L.) Blume,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,alandes@field-ops.org,"",,20200511T141352Z,undetermined
9a09fac8-1a6b-4ece-a06a-e39c293ec088,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,509,Right,1.6,,,WGS84,,,,2016-03-31,2016-05-10,NEON.PLA.D02.SERC.06547,LIBE3,Lindera benzoin (L.) Blume,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,alandes@field-ops.org,"",,20200511T141352Z,undetermined
3cfd5ba3-7448-40c3-acb1-f658474c830a,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,653,Right,3.4,,,WGS84,,,,2016-03-31,2016-05-10,NEON.PLA.D02.SERC.06516,LIBE3,Lindera benzoin (L.) Blume,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,alandes@field-ops.org,"",,20200511T141352Z,undetermined
a7cce4e7-8e26-4234-9ab6-d280bb1ffc64,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,408,Left,1.8,,,WGS84,,,,2016-03-31,2016-05-10,NEON.PLA.D02.SERC.06565,LIBE3,Lindera benzoin (L.) Blume,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,alandes@field-ops.org,"",,20200511T141352Z,undetermined
8cfa1804-3c22-47c0-88a7-30f34452a35e,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,186,Right,1.1,,,WGS84,,,,2016-03-31,2016-05-10,NEON.PLA.D02.SERC.06580,LIBE3,Lindera benzoin (L.) Blume,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,alandes@field-ops.org,"",,20200511T141352Z,undetermined
f01b43d8-16b1-419c-a746-65bc87d79e01,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,582,Right,3.7,,,WGS84,,,,2016-03-31,2016-05-10,NEON.PLA.D02.SERC.06535,LIBE3,Lindera benzoin (L.) Blume,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,alandes@field-ops.org,"",,20200511T141352Z,undetermined
a5516aa4-b77a-46df-8d3b-222013776c1b,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,443,Right,3.4,,,WGS84,,,,2016-03-31,2016-05-10,NEON.PLA.D02.SERC.06560,LIBE3,Lindera benzoin (L.) Blume,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,alandes@field-ops.org,"",,20200511T141352Z,undetermined
1d806e2d-d11e-489d-bf63-11f783cd3535,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,181,Right,3,,,WGS84,,,,2016-03-31,2016-05-10,NEON.PLA.D02.SERC.06583,LIBE3,Lindera benzoin (L.) Blume,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,alandes@field-ops.org,"",,20200511T141352Z,undetermined
022427b4-f4b3-4339-b92a-23d02c43fece,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,514,Right,3,,,WGS84,,,,2016-03-31,2016-05-10,NEON.PLA.D02.SERC.06546,LIBE3,Lindera benzoin (L.) Blume,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,alandes@field-ops.org,"",,20200511T141352Z,undetermined
8f3d7778-1dbe-440d-9b5d-ab35856c847b,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,644,Left,1.3,,,WGS84,,,,2016-03-31,2016-05-10,NEON.PLA.D02.SERC.06528,LIBE3,Lindera benzoin (L.) Blume,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,alandes@field-ops.org,"",,20200511T141352Z,undetermined
16f79570-6592-4b46-b9c6-0cecf8a33fbd,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,519,Left,2.5,,,WGS84,,,,2016-03-31,2016-05-10,NEON.PLA.D02.SERC.06545,LIBE3,Lindera benzoin (L.) Blume,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,alandes@field-ops.org,"",,20200511T141352Z,undetermined
6693a636-2c07-407a-a59a-4529d10cb433,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,194,Right,1.3,,,WGS84,,,,2016-03-31,2016-05-10,NEON.PLA.D02.SERC.06579,LIBE3,Lindera benzoin (L.) Blume,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,alandes@field-ops.org,"",,20200511T141352Z,undetermined
e41eaa48-0496-4047-80f0-2d406e59bfc6,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,218,Right,5.3,,,WGS84,,,,2016-03-31,2016-05-10,NEON.PLA.D02.SERC.06574,LIBE3,Lindera benzoin (L.) Blume,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,alandes@field-ops.org,"",,20200511T141352Z,undetermined
d57fb7a5-8eb6-4c99-966b-eb4f302bb8f4,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,270,Right,4,,,WGS84,,,,2016-03-31,2016-05-10,NEON.PLA.D02.SERC.06566,LIBE3,Lindera benzoin (L.) Blume,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,alandes@field-ops.org,"",,20200511T141352Z,undetermined
61d678a7-b1db-4fd8-a565-fc6930023255,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,413,Right,1.9,,,WGS84,,,,2016-03-31,2016-05-10,NEON.PLA.D02.SERC.06563,LIBE3,Lindera benzoin (L.) Blume,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,alandes@field-ops.org,"",,20200511T141352Z,undetermined
5e130a7e-2a2b-4363-920f-6cb1821d798b,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,427,Right,3.2,,,WGS84,,,,2016-03-31,2016-05-10,NEON.PLA.D02.SERC.06561,LIBE3,Lindera benzoin (L.) Blume,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,alandes@field-ops.org,"",,20200511T141352Z,undetermined
70d61bc9-1a7c-4d91-9c4f-bdfb6e9fd7c6,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,453,Left,2.3,,,WGS84,,,,2016-03-31,2016-05-10,NEON.PLA.D02.SERC.06557,LIBE3,Lindera benzoin (L.) Blume,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,alandes@field-ops.org,"",,20200511T141352Z,undetermined
3095a263-e1c6-4c90-9a99-f54e5e6339fa,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,439,Right,4.4,,,WGS84,,,,2016-03-31,2016-05-10,NEON.PLA.D02.SERC.06558,LIBE3,Lindera benzoin (L.) Blume,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,alandes@field-ops.org,"",,20200511T141352Z,undetermined
41e34478-5036-466d-a224-46552b510ccf,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,245,Left,5.2,,,WGS84,,,,2016-03-31,2016-05-10,NEON.PLA.D02.SERC.06570,LIBE3,Lindera benzoin (L.) Blume,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,alandes@field-ops.org,"",,20200511T141352Z,undetermined
d0e967ca-2b1c-4466-aa75-a81dbfe6939d,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,176,Left,2.1,,,WGS84,,,,2016-03-31,2016-05-10,NEON.PLA.D02.SERC.06584,LIBE3,Lindera benzoin (L.) Blume,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,alandes@field-ops.org,"",,20200511T141352Z,undetermined
0a79691a-26c3-42a0-84b5-ea03b1bd4a50,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,238,Right,1.3,,,WGS84,,,,2016-03-31,2016-05-10,NEON.PLA.D02.SERC.06572,LIBE3,Lindera benzoin (L.) Blume,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,alandes@field-ops.org,"",,20200511T141352Z,undetermined
1d18f1d0-6285-4fb0-b003-2b8fdab101ef,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,255,Left,1.9,,,WGS84,,,,2016-03-31,2016-05-10,NEON.PLA.D02.SERC.06569,LIBE3,Lindera benzoin (L.) Blume,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,alandes@field-ops.org,"",,20200511T141352Z,undetermined
d1a522a7-6f40-42dc-9855-448cef7107c6,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,267,Right,2.2,,,WGS84,,,,2016-03-31,2016-05-10,NEON.PLA.D02.SERC.06567,LIBE3,Lindera benzoin (L.) Blume,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,alandes@field-ops.org,"",,20200511T141352Z,undetermined
a3614a1d-0e03-43a1-b977-842ebef5f275,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,565,Left,3.1,,,WGS84,,,,2016-03-31,2016-05-10,NEON.PLA.D02.SERC.06538,LIBE3,Lindera benzoin (L.) Blume,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,alandes@field-ops.org,"",,20200511T141352Z,undetermined
9b84c76f-c345-4fac-9905-56f887e69c0f,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,486,Right,3.2,,,WGS84,,,,2016-03-31,2016-05-10,NEON.PLA.D02.SERC.06551,LIBE3,Lindera benzoin (L.) Blume,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,alandes@field-ops.org,"",,20200511T141352Z,undetermined
c1af2044-e5ed-439a-be3b-f28be7e9ec82,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,697,Right,3.2,,,WGS84,,,,2016-03-31,2016-05-10,NEON.PLA.D02.SERC.06518,LIBE3,Lindera benzoin (L.) Blume,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,alandes@field-ops.org,"",,20200511T141352Z,undetermined
